                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.311,                 3.4373,                 3.5028,                0.81586,                0.72426,                0.79319,                0.36751,                 1.9638,                 1.5805,                 1.9785,              0.0033205,              0.0033205,              0.0033205
                      2,                  1.762,                 1.4609,                 2.0252,                0.90602,                0.89433,                0.91994,                0.48416,                 1.5549,                 1.0877,                  1.528,              0.0065715,              0.0065715,              0.0065715
                      3,                 1.4879,                 1.1108,                 1.6595,                0.81373,                0.62894,                0.69836,                0.35527,                 1.6354,                 1.8742,                 1.6038,              0.0097399,              0.0097399,              0.0097399
                      4,                 1.3494,                0.94699,                 1.5195,                0.93779,                0.95064,                0.96806,                0.63709,                 1.0705,                0.68705,                 1.1893,              0.0096288,              0.0096288,              0.0096288
                      5,                 1.2487,                0.81775,                 1.4352,                 0.9663,                0.95985,                 0.9763,                 0.6763,                0.95504,                0.63533,                 1.1018,              0.0096288,              0.0096288,              0.0096288
                      6,                 1.1922,                0.74502,                 1.3866,                 0.9664,                0.96794,                0.98604,                0.71298,                0.92046,                0.56904,                 1.0981,               0.009505,               0.009505,               0.009505
                      7,                 1.1504,                 0.6813,                  1.357,                0.97881,                0.96965,                 0.9863,                0.72101,                0.93205,                0.51447,                  1.108,              0.0093813,              0.0093813,              0.0093813
                      8,                 1.1189,                 0.6398,                 1.3302,                0.98738,                0.98014,                0.99357,                0.74568,                0.89919,                0.46861,                 1.0922,              0.0092575,              0.0092575,              0.0092575
                      9,                  1.091,                 0.6142,                 1.3109,                0.97815,                0.97872,                0.99195,                0.71082,                0.91657,                0.46872,                  1.089,              0.0091337,              0.0091337,              0.0091337
                     10,                 1.0755,                0.59338,                 1.3016,                 0.9833,                0.97021,                0.99083,                 0.7498,                0.85029,                0.43496,                 1.0697,                0.00901,                0.00901,                0.00901
                     11,                 1.0594,                0.57681,                  1.287,                0.98718,                0.98297,                0.99352,                0.74753,                0.87405,                0.42356,                 1.0786,              0.0088863,              0.0088863,              0.0088863
                     12,                 1.0528,                0.56799,                 1.2849,                0.99253,                0.98034,                0.99325,                0.75637,                0.84546,                0.40866,                 1.0564,              0.0087625,              0.0087625,              0.0087625
                     13,                 1.0304,                0.55471,                 1.2716,                0.99317,                0.98553,                0.99378,                0.75598,                 0.8773,                0.40218,                 1.0608,              0.0086388,              0.0086388,              0.0086388
                     14,                 1.0194,                0.53611,                 1.2633,                0.99367,                0.97917,                0.99319,                0.77905,                0.84757,                0.39551,                 1.0645,               0.008515,               0.008515,               0.008515
                     15,                 1.0168,                0.53382,                 1.2569,                0.99327,                0.98071,                0.99393,                0.77389,                 0.8845,                0.39364,                 1.0656,              0.0083913,              0.0083913,              0.0083913
                     16,                 1.0061,                0.52652,                 1.2548,                0.99147,                0.98931,                0.99389,                0.77681,                0.83559,                0.37771,                 1.0522,              0.0082675,              0.0082675,              0.0082675
                     17,                0.99925,                0.51636,                 1.2476,                0.99025,                0.98355,                0.99358,                0.78011,                0.81211,                0.37092,                 1.0372,              0.0081437,              0.0081437,              0.0081437
                     18,                0.98908,                0.50999,                 1.2408,                0.99053,                0.98667,                0.99389,                0.78794,                0.82579,                0.36491,                 1.0388,                0.00802,                0.00802,                0.00802
                     19,                0.97812,                0.50167,                 1.2369,                0.99006,                0.98925,                0.99346,                0.79287,                0.83404,                0.36785,                 1.0479,              0.0078963,              0.0078963,              0.0078963
                     20,                0.98196,                 0.5034,                 1.2389,                0.98902,                0.98865,                0.99401,                 0.8056,                0.78596,                0.34829,                 1.0274,              0.0077725,              0.0077725,              0.0077725
                     21,                0.97815,                0.49323,                 1.2317,                0.99119,                0.98913,                0.99416,                0.80189,                0.79683,                0.34228,                  1.021,              0.0076488,              0.0076488,              0.0076488
                     22,                0.97092,                0.49275,                 1.2298,                0.99344,                0.98856,                0.99393,                0.79228,                0.82349,                 0.3488,                  1.048,               0.007525,               0.007525,               0.007525
                     23,                0.96003,                0.48317,                 1.2198,                 0.9926,                 0.9899,                0.99429,                0.79483,                0.82159,                0.33586,                 1.0425,              0.0074013,              0.0074013,              0.0074013
                     24,                0.95806,                0.47835,                 1.2191,                0.99114,                0.99007,                0.99387,                0.79348,                0.83263,                0.33617,                 1.0358,              0.0072775,              0.0072775,              0.0072775
                     25,                0.95188,                0.47387,                 1.2143,                0.99278,                0.99149,                0.99346,                0.80956,                 0.7883,                0.33449,                 1.0194,              0.0071538,              0.0071538,              0.0071538
                     26,                0.95503,                0.47516,                 1.2236,                 0.9916,                0.99177,                0.99355,                0.80343,                0.79276,                0.33054,                 1.0245,                0.00703,                0.00703,                0.00703
                     27,                0.94906,                0.47145,                 1.2153,                0.99289,                0.99024,                0.99361,                0.81317,                0.76723,                 0.3237,                 1.0121,              0.0069063,              0.0069063,              0.0069063
                     28,                 0.9446,                0.46783,                 1.2112,                0.99178,                0.99259,                  0.994,                0.81124,                0.79576,                0.32362,                 1.0241,              0.0067825,              0.0067825,              0.0067825
                     29,                0.93972,                0.46032,                 1.2076,                0.99011,                0.99421,                0.99304,                0.81005,                0.80042,                0.32092,                 1.0213,              0.0066587,              0.0066587,              0.0066587
                     30,                0.93908,                0.46286,                 1.2066,                0.99317,                0.99177,                0.99405,                0.81584,                0.78588,                0.31367,                 1.0112,               0.006535,               0.006535,               0.006535
                     31,                0.93206,                0.45471,                 1.2017,                0.99263,                0.99314,                 0.9938,                0.82235,                 0.7603,                0.31015,                 1.0074,              0.0064112,              0.0064112,              0.0064112
                     32,                0.92814,                0.45272,                 1.1985,                0.99011,                0.99415,                0.99402,                0.81725,                 0.7701,                0.30623,                 1.0066,              0.0062875,              0.0062875,              0.0062875
                     33,                0.92741,                0.45464,                 1.1999,                0.99082,                0.99348,                0.99397,                0.81727,                0.77197,                0.30667,                 1.0091,              0.0061637,              0.0061637,              0.0061637
                     34,                0.92146,                0.44589,                 1.1937,                0.99167,                0.99404,                0.99413,                0.81221,                0.78496,                 0.3053,                 1.0141,                0.00604,                0.00604,                0.00604
                     35,                0.92192,                0.44561,                  1.194,                0.99339,                0.99234,                0.99432,                0.81771,                0.77717,                0.30101,                 1.0068,              0.0059163,              0.0059163,              0.0059163
                     36,                0.91503,                0.44131,                 1.1918,                0.99494,                0.99149,                0.99431,                0.82188,                 0.7709,                0.29799,                 1.0087,              0.0057925,              0.0057925,              0.0057925
                     37,                0.91343,                0.43663,                 1.1885,                0.99348,                0.99388,                0.99419,                0.81851,                0.77781,                0.29935,                 1.0128,              0.0056688,              0.0056688,              0.0056688
                     38,                0.91197,                0.43713,                 1.1879,                0.99342,                0.99461,                0.99422,                0.82196,                0.75862,                0.29578,                 1.0013,               0.005545,               0.005545,               0.005545
                     39,                0.90545,                0.43263,                  1.188,                0.99349,                0.99513,                0.99408,                  0.828,                0.75032,                0.29207,                0.99712,              0.0054212,              0.0054212,              0.0054212
                     40,                0.90559,                0.43262,                 1.1829,                0.99292,                0.99517,                0.99425,                0.82646,                0.76011,                0.29278,                 1.0013,              0.0052975,              0.0052975,              0.0052975
                     41,                0.89857,                0.42926,                 1.1802,                0.99263,                0.99374,                0.99413,                0.82446,                0.76739,                0.29323,                 1.0022,              0.0051737,              0.0051737,              0.0051737
                     42,                0.89948,                0.42831,                 1.1797,                0.99292,                0.99506,                0.99422,                 0.8279,                0.76111,                0.29177,                 0.9994,                0.00505,                0.00505,                0.00505
                     43,                0.89647,                0.42386,                 1.1767,                0.99383,                0.99404,                0.99422,                0.82848,                0.75115,                0.28827,                0.99597,              0.0049263,              0.0049263,              0.0049263
                     44,                0.89264,                0.42011,                 1.1772,                0.99349,                0.99517,                0.99415,                0.83053,                0.75003,                0.28636,                0.99262,              0.0048025,              0.0048025,              0.0048025
                     45,                0.89421,                0.42195,                 1.1788,                 0.9946,                0.99356,                0.99411,                0.83055,                0.74949,                0.28568,                0.99387,              0.0046788,              0.0046788,              0.0046788
                     46,                0.88874,                0.42046,                 1.1736,                0.99404,                0.99336,                0.99421,                 0.8335,                0.74156,                0.28237,                0.99045,               0.004555,               0.004555,               0.004555
                     47,                0.88597,                0.41342,                 1.1722,                0.99417,                0.99348,                0.99437,                0.83274,                0.74881,                0.28141,                0.99411,              0.0044313,              0.0044313,              0.0044313
                     48,                0.88557,                0.41412,                 1.1697,                0.99183,                0.99546,                0.99436,                0.83138,                0.74702,                0.28117,                0.99314,              0.0043075,              0.0043075,              0.0043075
                     49,                0.87754,                0.41172,                  1.166,                0.99358,                0.99404,                0.99419,                0.83363,                 0.7405,                0.28013,                0.98808,              0.0041837,              0.0041837,              0.0041837
                     50,                0.87789,                0.40681,                 1.1699,                0.99263,                0.99489,                0.99434,                0.83516,                 0.7392,                0.27955,                0.98764,                0.00406,                0.00406,                0.00406
                     51,                0.87602,                0.40715,                  1.167,                0.99192,                0.99433,                0.99434,                0.83559,                0.74049,                0.27863,                0.98915,              0.0039362,              0.0039362,              0.0039362
                     52,                0.86702,                0.40245,                 1.1606,                0.99273,                0.99461,                0.99434,                0.83456,                0.74069,                0.27777,                0.98903,              0.0038125,              0.0038125,              0.0038125
                     53,                0.86926,                0.40343,                 1.1619,                0.99236,                0.99431,                0.99437,                0.83691,                0.73725,                0.27605,                0.98584,              0.0036888,              0.0036888,              0.0036888
                     54,                0.86633,                0.40245,                 1.1594,                0.99377,                0.99485,                0.99439,                0.83729,                0.73568,                0.27542,                0.98414,               0.003565,               0.003565,               0.003565
                     55,                0.86289,                0.39708,                 1.1567,                 0.9932,                0.99478,                0.99434,                0.83794,                0.73506,                0.27393,                0.98373,              0.0034413,              0.0034413,              0.0034413
                     56,                0.85987,                0.39415,                 1.1561,                 0.9932,                0.99506,                0.99434,                0.83832,                0.73523,                0.27405,                0.98385,              0.0033175,              0.0033175,              0.0033175
                     57,                0.85508,                0.39344,                 1.1542,                0.99291,                0.99349,                0.99426,                0.83914,                0.73573,                 0.2732,                0.98402,              0.0031938,              0.0031938,              0.0031938
                     58,                0.84948,                0.39042,                 1.1517,                 0.9932,                 0.9942,                0.99411,                0.83991,                0.73536,                0.27328,                0.98357,                0.00307,                0.00307,                0.00307
                     59,                0.84764,                0.38685,                 1.1495,                0.99346,                0.99433,                0.99416,                  0.841,                0.73377,                0.27271,                0.98299,              0.0029462,              0.0029462,              0.0029462
                     60,                0.84581,                0.38514,                 1.1446,                0.99286,                0.99489,                0.99414,                0.84086,                0.73253,                0.27198,                0.98284,              0.0028225,              0.0028225,              0.0028225
                     61,                0.84327,                0.38202,                 1.1468,                0.99312,                0.99489,                0.99419,                0.84037,                0.73211,                0.27087,                0.98287,              0.0026987,              0.0026987,              0.0026987
                     62,                0.85029,                0.38461,                 1.1472,                0.99306,                0.99489,                0.99422,                0.84002,                0.73211,                0.27051,                0.98254,               0.002575,               0.002575,               0.002575
                     63,                0.83428,                0.37817,                 1.1401,                0.99312,                0.99489,                0.99423,                0.84054,                0.73177,                0.27045,                0.98234,              0.0024513,              0.0024513,              0.0024513
                     64,                0.83721,                  0.377,                 1.1418,                0.99324,                0.99489,                0.99423,                0.84167,                0.73047,                0.26965,                 0.9816,              0.0023275,              0.0023275,              0.0023275
                     65,                0.83451,                0.37202,                 1.1384,                0.99348,                0.99449,                 0.9943,                0.84217,                0.72906,                0.26918,                0.98093,              0.0022038,              0.0022038,              0.0022038
                     66,                0.82784,                0.37066,                 1.1371,                0.99348,                0.99381,                 0.9943,                0.84223,                0.72837,                0.26811,                0.98042,                0.00208,                0.00208,                0.00208
                     67,                0.82242,                0.36787,                 1.1317,                0.99348,                0.99406,                0.99426,                0.84214,                0.72844,                0.26831,                0.98025,              0.0019563,              0.0019563,              0.0019563
                     68,                0.81997,                0.36566,                 1.1282,                0.99348,                0.99436,                0.99431,                0.84258,                0.72797,                0.26754,                0.97984,              0.0018325,              0.0018325,              0.0018325
                     69,                0.82329,                0.36577,                  1.132,                0.99377,                0.99486,                0.99431,                0.84284,                0.72708,                0.26713,                0.97919,              0.0017087,              0.0017087,              0.0017087
                     70,                0.81436,                 0.3589,                 1.1259,                0.99102,                 0.9966,                0.99426,                0.84268,                0.72685,                0.26699,                0.97922,               0.001585,               0.001585,               0.001585
                     71,                0.81342,                0.35675,                 1.1251,                0.99159,                0.99631,                0.99427,                0.84216,                0.72678,                0.26673,                0.97928,              0.0014612,              0.0014612,              0.0014612
