                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1681,                 3.2215,                 3.3604,                0.77627,                0.76481,                0.77207,                0.35354,                  1.845,                 1.4542,                 2.0763,              0.0033262,              0.0033262,              0.0033262
                      2,                 1.6156,                 1.2613,                 1.8473,                0.76199,                0.69078,                 0.7303,                0.40177,                 1.5051,                  1.387,                 1.5298,              0.0065771,              0.0065771,              0.0065771
                      3,                 1.4002,                 1.0107,                  1.569,                0.95928,                0.93816,                0.96616,                0.61055,                 1.2026,                0.82671,                 1.2712,              0.0097455,              0.0097455,              0.0097455
                      4,                 1.2903,                0.86154,                 1.4652,                0.97174,                0.94922,                0.97474,                0.61873,                  1.198,                0.73466,                 1.2465,              0.0096288,              0.0096288,              0.0096288
                      5,                  1.201,                0.73372,                 1.3949,                0.98353,                0.96539,                0.98862,                0.71214,                 1.0094,                0.54886,                  1.164,              0.0096288,              0.0096288,              0.0096288
                      6,                 1.1468,                0.67103,                 1.3507,                0.98245,                0.96856,                0.98839,                0.71255,                 1.0043,                0.50918,                 1.1637,               0.009505,               0.009505,               0.009505
                      7,                 1.1055,                0.62999,                 1.3224,                0.98691,                0.96277,                0.98555,                 0.7452,                0.94628,                0.48832,                 1.1282,              0.0093813,              0.0093813,              0.0093813
                      8,                 1.0785,                0.60089,                 1.3023,                0.98286,                0.97475,                0.99188,                0.75076,                0.90665,                0.45544,                 1.1087,              0.0092575,              0.0092575,              0.0092575
                      9,                 1.0528,                0.57707,                 1.2868,                0.98718,                0.98334,                0.99343,                0.75096,                0.94567,                0.43636,                 1.1119,              0.0091337,              0.0091337,              0.0091337
                     10,                 1.0339,                0.55707,                 1.2737,                0.98747,                0.98373,                0.99345,                0.75691,                0.92331,                0.41189,                  1.112,                0.00901,                0.00901,                0.00901
                     11,                 1.0227,                0.54295,                 1.2641,                0.99426,                0.98261,                0.99396,                0.77441,                0.93081,                0.39373,                 1.1248,              0.0088863,              0.0088863,              0.0088863
