                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1598,                 3.1904,                 3.3588,                0.84592,                0.78339,                0.83408,                 0.3875,                 1.7737,                 1.5385,                 1.9083,               0.003326,               0.003326,               0.003326
                      2,                 1.6033,                 1.2353,                  1.841,                0.93932,                0.90907,                0.94822,                0.60042,                 1.2067,                0.90026,                 1.2767,               0.006577,               0.006577,               0.006577
                      3,                 1.4058,                 0.9942,                 1.5669,                0.96093,                0.93078,                0.96745,                0.57822,                 1.2752,                0.82625,                 1.3002,              0.0097454,              0.0097454,              0.0097454
                      4,                 1.3066,                0.86094,                 1.4769,                0.96298,                   0.96,                 0.9828,                0.70617,                 1.0178,                0.62404,                 1.1614,              0.0096288,              0.0096288,              0.0096288
                      5,                 1.2041,                0.73674,                  1.398,                0.97404,                0.96866,                 0.9872,                0.71082,                0.98681,                0.57619,                 1.1622,              0.0096288,              0.0096288,              0.0096288
                      6,                 1.1476,                0.67464,                 1.3558,                0.98229,                0.97702,                0.99154,                0.73166,                0.96905,                0.50866,                 1.1477,               0.009505,               0.009505,               0.009505
                      7,                 1.1069,                0.63323,                 1.3263,                0.99026,                0.98108,                0.99299,                0.71482,                0.98086,                0.45992,                 1.1456,              0.0093813,              0.0093813,              0.0093813
                      8,                  1.073,                0.60516,                 1.3037,                0.98944,                0.98359,                0.99385,                0.74879,                0.91653,                0.44653,                 1.1151,              0.0092575,              0.0092575,              0.0092575
                      9,                 1.0566,                0.58122,                 1.2918,                0.98846,                 0.9827,                0.99358,                0.76508,                 0.9092,                 0.4245,                 1.1078,              0.0091337,              0.0091337,              0.0091337
                     10,                 1.0339,                 0.5644,                 1.2766,                0.98778,                0.98613,                0.99355,                0.75034,                0.93473,                0.41783,                 1.1215,                0.00901,                0.00901,                0.00901
                     11,                  1.019,                0.54514,                 1.2657,                0.98695,                0.98699,                0.99317,                0.76808,                0.91731,                0.40954,                 1.1055,              0.0088863,              0.0088863,              0.0088863
                     12,                 1.0091,                0.53555,                 1.2543,                 0.9909,                0.98796,                0.99407,                0.76863,                0.89367,                0.40092,                 1.0988,              0.0087625,              0.0087625,              0.0087625
                     13,                0.99511,                 0.5241,                 1.2514,                 0.9898,                0.98809,                0.99354,                0.77814,                0.87584,                0.38157,                 1.0916,              0.0086388,              0.0086388,              0.0086388
                     14,                0.99024,                0.51212,                 1.2454,                0.99146,                0.98852,                0.99399,                0.78196,                0.89981,                0.37869,                 1.0993,               0.008515,               0.008515,               0.008515
                     15,                0.98125,                 0.5029,                 1.2446,                0.99258,                 0.9868,                0.99376,                0.78632,                0.88205,                  0.364,                 1.0902,              0.0083913,              0.0083913,              0.0083913
                     16,                0.97375,                0.49757,                 1.2376,                0.99203,                0.98903,                0.99409,                 0.8019,                0.87102,                0.35353,                   1.08,              0.0082675,              0.0082675,              0.0082675
                     17,                0.96152,                0.48605,                 1.2274,                0.99327,                 0.9895,                0.99388,                0.80276,                0.85145,                0.34598,                 1.0711,              0.0081437,              0.0081437,              0.0081437
